"unit","geo","time","values"
"PER_KM2","HU212",2015,134.6
"PER_KM2","HU213",2015,82.6
"PER_KM2","HU22",2015,87.9
"PER_KM2","HU221",2015,109.4
"PER_KM2","HU222",2015,76.2
"PER_KM2","HU223",2015,74.5
"PER_KM2","HU23",2015,65.8
"PER_KM2","HU231",2015,84.4
"PER_KM2","HU232",2015,54.1
"PER_KM2","HU233",2015,61.8
"PER_KM2","HU3",2015,80
"PER_KM2","HU31",2015,87.2
"PER_KM2","HU311",2015,92.4
"PER_KM2","HU312",2015,84.2
"PER_KM2","HU313",2015,76.7
"PER_KM2","HU32",2015,84.8
"PER_KM2","HU321",2015,87.9
"PER_KM2","HU322",2015,69.3
"PER_KM2","HU323",2015,96.1
"PER_KM2","HU33",2015,70
"PER_KM2","HU331",2015,61.4
"PER_KM2","HU332",2015,62.7
"PER_KM2","HU333",2015,96.8
"PER_KM2","IE",2015,68.5
"PER_KM2","IE0",2015,68.5
"PER_KM2","IE01",2015,39.1
"PER_KM2","IE011",2015,43.3
"PER_KM2","IE012",2015,44.9
"PER_KM2","IE013",2015,32.6
"PER_KM2","IE02",2015,95
"PER_KM2","IE021",2015,1439.3
"PER_KM2","IE022",2015,92.2
"PER_KM2","IE023",2015,48.8
"PER_KM2","IE024",2015,54.1
"PER_KM2","IE025",2015,56.2
"PER_KM2","IE04",2015,33.5
"PER_KM2","IE041",2015,34.9
"PER_KM2","IE042",2015,32.4
"PER_KM2","IE05",2015,53.5
"PER_KM2","IE051",2015,46.8
"PER_KM2","IE052",2015,58.3
"PER_KM2","IE053",2015,56.1
"PER_KM2","IE06",2015,160.4
"PER_KM2","IE061",2015,1428.4
"PER_KM2","IE062",2015,99.6
"PER_KM2","IE063",2015,44.7
"PER_KM2","IS",2015,3.3
"PER_KM2","IS0",2015,3.3
"PER_KM2","IS00",2015,3.3
"PER_KM2","IS001",2015,215.7
"PER_KM2","IS002",2015,1.2
"PER_KM2","IT",2015,205.8
"PER_KM2","ITC",2015,286.8
"PER_KM2","ITC1",2015,177.6
"PER_KM2","ITC11",2015,340
"PER_KM2","ITC12",2015,86.1
"PER_KM2","ITC13",2015,201.3
"PER_KM2","ITC14",2015,75.2
"PER_KM2","ITC15",2015,288.7
"PER_KM2","ITC16",2015,86.8
"PER_KM2","ITC17",2015,145.8
"PER_KM2","ITC18",2015,124.1
"PER_KM2","ITC2",2015,39.5
"PER_KM2","ITC20",2015,39.5
"PER_KM2","ITC3",2015,295.9
"PER_KM2","ITC31",2015,189.2
"PER_KM2","ITC32",2015,185.3
"PER_KM2","ITC33",2015,474.6
"PER_KM2","ITC34",2015,257.1
"PER_KM2","ITC4",2015,438.8
"PER_KM2","ITC41",2015,799.8
"PER_KM2","ITC42",2015,504.9
"PER_KM2","ITC43",2015,455.4
"PER_KM2","ITC44",2015,57.6
"PER_KM2","ITC46",2015,418
"PER_KM2","ITC47",2015,282.3
"PER_KM2","ITC48",2015,192.1
"PER_KM2","ITC49",2015,309.3
"PER_KM2","ITC4A",2015,212.6
"PER_KM2","ITC4B",2015,185.9
"PER_KM2","ITC4C",2015,2032.1
"PER_KM2","ITC4D",2015,2136.6
"PER_KM2","ITF",2015,196.1
"PER_KM2","ITF1",2015,125
"PER_KM2","ITF11",2015,60.7
"PER_KM2","ITF12",2015,161.9
"PER_KM2","ITF13",2015,276.2
"PER_KM2","ITF14",2015,154.2
"PER_KM2","ITF2",2015,71.5
"PER_KM2","ITF21",2015,57.5
"PER_KM2","ITF22",2015,78.9
"PER_KM2","ITF3",2015,437.3
"PER_KM2","ITF31",2015,354.9
"PER_KM2","ITF32",2015,138.4
"PER_KM2","ITF33",2015,2681.6
"PER_KM2","ITF34",2015,154.8
"PER_KM2","ITF35",2015,229.1
"PER_KM2","ITF4",2015,212.8
"PER_KM2","ITF43",2015,243
"PER_KM2","ITF44",2015,217.6
"PER_KM2","ITF45",2015,292.1
"PER_KM2","ITF46",2015,90.2
"PER_KM2","ITF47",2015,327.5
"PER_KM2","ITF48",2015,255.3
"PER_KM2","ITF5",2015,59.2
"PER_KM2","ITF51",2015,58.6
"PER_KM2","ITF52",2015,60.2
"PER_KM2","ITF6",2015,133.8
"PER_KM2","ITF61",2015,110.4
"PER_KM2","ITF62",2015,103
"PER_KM2","ITF63",2015,154.9
"PER_KM2","ITF64",2015,144.3
"PER_KM2","ITF65",2015,179.6
"PER_KM2","ITG",2015,136.8
"PER_KM2","ITG1",2015,200.1
"PER_KM2","ITG11",2015,178.3
"PER_KM2","ITG12",2015,257.5
"PER_KM2","ITG13",2015,203.2
"PER_KM2","ITG14",2015,148.1
"PER_KM2","ITG15",2015,129.6
"PER_KM2","ITG16",2015,67.5
"PER_KM2","ITG17",2015,318.1
"PER_KM2","ITG18",2015,199
"PER_KM2","ITG19",2015,193.6
"PER_KM2","ITG2",2015,69.5
"PER_KM2","ITG25",2015,78.1
"PER_KM2","ITG26",2015,40.3
"PER_KM2","ITG27",2015,123.4
"PER_KM2","ITG28",2015,53.6
"PER_KM2","ITG29",2015,47.4
"PER_KM2","ITG2A",2015,31.1
"PER_KM2","ITG2B",2015,66.2
"PER_KM2","ITG2C",2015,85.6
"PER_KM2","ITH",2015,187
"PER_KM2","ITH1",2015,70.5
"PER_KM2","ITH10",2015,70.5
"PER_KM2","ITH2",2015,87.6
"PER_KM2","ITH20",2015,87.6
"PER_KM2","ITH3",2015,280.1
"PER_KM2","ITH31",2015,318.8
"PER_KM2","ITH32",2015,323.6
"PER_KM2","ITH33",2015,57.7
"PER_KM2","ITH34",2015,367.6
"PER_KM2","ITH35",2015,393.5
"PER_KM2","ITH36",2015,446
"PER_KM2","ITH37",2015,141.3
"PER_KM2","ITH4",2015,162
"PER_KM2","ITH41",2015,144.8
"PER_KM2","ITH42",2015,113.1
"PER_KM2","ITH43",2015,309.7
"PER_KM2","ITH44",2015,1116
"PER_KM2","ITH5",2015,198.2
"PER_KM2","ITH51",2015,115.1
"PER_KM2","ITH52",2015,134.2
"PER_KM2","ITH53",2015,238.1
"PER_KM2","ITH54",2015,268
"PER_KM2","ITH55",2015,276.2
"PER_KM2","ITH56",2015,138.2
"PER_KM2","ITH57",2015,218.5
"PER_KM2","ITH58",2015,169.1
"PER_KM2","ITH59",2015,387.7
"PER_KM2","ITI",2015,208
"PER_KM2","ITI1",2015,165.4
"PER_KM2","ITI11",2015,176.3
"PER_KM2","ITI12",2015,226.8
"PER_KM2","ITI13",2015,307
"PER_KM2","ITI14",2015,291.5
"PER_KM2","ITI15",2015,701
"PER_KM2","ITI16",2015,281.9
"PER_KM2","ITI17",2015,175.9
"PER_KM2","ITI18",2015,107.9
"PER_KM2","ITI19",2015,71.3
"PER_KM2","ITI1A",2015,50.6
"PER_KM2","ITI2",2015,108.2
"PER_KM2","ITI21",2015,107.7
"PER_KM2","ITI22",2015,109.7
"PER_KM2","ITI3",2015,164.6
"PER_KM2","ITI31",2015,141.1
"PER_KM2","ITI32",2015,250
"PER_KM2","ITI33",2015,116.6
"PER_KM2","ITI34",2015,171.6
"PER_KM2","ITI35",2015,203.9
"PER_KM2","ITI4",2015,348.6
"PER_KM2","ITI41",2015,93
"PER_KM2","ITI42",2015,58.4
"PER_KM2","ITI43",2015,821.4
"PER_KM2","ITI44",2015,257.9
"PER_KM2","ITI45",2015,154.3
"PER_KM2","LI",2015,237.3
"PER_KM2","LI0",2015,237.3
"PER_KM2","LI00",2015,237.3
"PER_KM2","LI000",2015,237.3
"PER_KM2","LT",2015,46.4
"PER_KM2","LT0",2015,46.4
"PER_KM2","LT00",2015,46.4
"PER_KM2","LT001",2015,28.3
"PER_KM2","LT002",2015,74.1
"PER_KM2","LT003",2015,69.7
"PER_KM2","LT004",2015,34.5
"PER_KM2","LT005",2015,30.4
"PER_KM2","LT006",2015,33.5
"PER_KM2","LT007",2015,23.8
"PER_KM2","LT008",2015,33.8
"PER_KM2","LT009",2015,20.8
"PER_KM2","LT00A",2015,85.6
"PER_KM2","LT01",2015,85.6
"PER_KM2","LT011",2015,85.6
"PER_KM2","LT02",2015,39.4
"PER_KM2","LT021",2015,28.3
"PER_KM2","LT022",2015,74.1
"PER_KM2","LT023",2015,69.7
"PER_KM2","LT024",2015,34.5
"PER_KM2","LT025",2015,30.4
"PER_KM2","LT026",2015,33.5
"PER_KM2","LT027",2015,23.8
"PER_KM2","LT028",2015,33.8
"PER_KM2","LT029",2015,20.8
"PER_KM2","LU",2015,220.3
"PER_KM2","LU0",2015,220.3
"PER_KM2","LU00",2015,220.3
"PER_KM2","LU000",2015,220.3
"PER_KM2","LV",2015,31.8
"PER_KM2","LV0",2015,31.8
"PER_KM2","LV00",2015,31.8
"PER_KM2","LV003",2015,19.2
"PER_KM2","LV005",2015,20.2
"PER_KM2","LV006",2015,2592.4
"PER_KM2","LV007",2015,37.6
"PER_KM2","LV008",2015,13.4
"PER_KM2","LV009",2015,23.1
"PER_KM2","ME",2015,45
"PER_KM2","ME0",2015,45
"PER_KM2","ME00",2015,45
"PER_KM2","ME000",2015,45
"PER_KM2","MK",2015,83.1
"PER_KM2","MK0",2015,83.1
"PER_KM2","MK00",2015,83.1
"PER_KM2","MK001",2015,37.9
"PER_KM2","MK002",2015,50.1
"PER_KM2","MK003",2015,65.8
"PER_KM2","MK004",2015,63.4
"PER_KM2","MK005",2015,49
"PER_KM2","MK006",2015,132.4
"PER_KM2","MK007",2015,76.3
"PER_KM2","MK008",2015,341.5
"PER_KM2","MT",2015,1408.4
"PER_KM2","MT0",2015,1408.4
"PER_KM2","MT00",2015,1408.4
"PER_KM2","MT001",2015,1673
"PER_KM2","MT002",2015,461.3
"PER_KM2","NL",2015,503.1
"PER_KM2","NL1",2015,207.2
"PER_KM2","NL11",2015,251.2
"PER_KM2","NL111",2015,180.3
"PER_KM2","NL112",2015,176.6
"PER_KM2","NL113",2015,315
"PER_KM2","NL12",2015,193.7
"PER_KM2","NL121",2015,205.8
"PER_KM2","NL122",2015,176.4
"PER_KM2","NL123",2015,187.4
"PER_KM2","NL124",2015,208.6
"PER_KM2","NL125",2015,167.9
"PER_KM2","NL126",2015,191.3
"PER_KM2","NL13",2015,185.6
"PER_KM2","NL131",2015,182
"PER_KM2","NL132",2015,186.1
"PER_KM2","NL133",2015,190.3
"PER_KM2","NL2",2015,368.9
"PER_KM2","NL21",2015,344.2
"PER_KM2","NL211",2015,256.5
"PER_KM2","NL212",2015,368.3
"PER_KM2","NL213",2015,420.9
"PER_KM2","NL22",2015,409.2
"PER_KM2","NL221",2015,366.5
"PER_KM2","NL224",2015,154
"PER_KM2","NL225",2015,445.3
"PER_KM2","NL226",2015,1043.3
"PER_KM2","NL23",2015,285.4
"PER_KM2","NL230",2015,285.4
"PER_KM2","NL3",2015,930.8
"PER_KM2","NL31",2015,920.6
"PER_KM2","NL310",2015,920.6
"PER_KM2","NL32",2015,1041.1
"PER_KM2","NL321",2015,343.8
"PER_KM2","NL322",2015,872.3
"PER_KM2","NL323",2015,671
"PER_KM2","NL324",2015,1428.8
"PER_KM2","NL325",2015,1299.6
"PER_KM2","NL326",2015,1857.5
"PER_KM2","NL327",2015,2209
"PER_KM2","NL328",2015,347.9
"PER_KM2","NL329",2015,6709.3
"PER_KM2","NL33",2015,1286.5
"PER_KM2","NL332",2015,3340.2
"PER_KM2","NL333",2015,1486.5
"PER_KM2","NL337",2015,1509.3
"PER_KM2","NL338",2015,706
"PER_KM2","NL339",2015,1152.8
"PER_KM2","NL33A",2015,861.4
"PER_KM2","NL33B",2015,677.4
"PER_KM2","NL33C",2015,1182.3
"PER_KM2","NL34",2015,213.8
"PER_KM2","NL341",2015,144.6
"PER_KM2","NL342",2015,262
"PER_KM2","NL4",2015,512
"PER_KM2","NL41",2015,508.4
"PER_KM2","NL411",2015,512.8
"PER_KM2","NL412",2015,521.7
"PER_KM2","NL413",2015,478.3
"PER_KM2","NL414",2015,524.7
"PER_KM2","NL42",2015,520.3
"PER_KM2","NL421",2015,336.9
"PER_KM2","NL422",2015,354
"PER_KM2","NL423",2015,925.3
"PER_KM2","NO",2015,17.1
"PER_KM2","NO0",2015,17.1
"PER_KM2","NO01",2015,248.2
"PER_KM2","NO011",2015,1532.1
"PER_KM2","NO012",2015,128.8
"PER_KM2","NO02",2015,7.7
"PER_KM2","NO021",2015,7.5
"PER_KM2","NO022",2015,7.9
"PER_KM2","NO03",2015,29.1
"PER_KM2","NO031",2015,74.2
"PER_KM2","NO032",2015,20
"PER_KM2","NO033",2015,113.5
"PER_KM2","NO034",2015,12.4
"PER_KM2","NO04",2015,32.4
"PER_KM2","NO041",2015,13.9
"PER_KM2","NO042",2015,27.2
"PER_KM2","NO043",2015,54.5
"PER_KM2","NO05",2015,19
"PER_KM2","NO051",2015,35.4
"PER_KM2","NO052",2015,6.2
"PER_KM2","NO053",2015,18.2
"PER_KM2","NO06",2015,11.6
"PER_KM2","NO061",2015,17.5
"PER_KM2","NO062",2015,6.5
"PER_KM2","NO07",2015,4.5
"PER_KM2","NO071",2015,6.7
"PER_KM2","NO072",2015,6.6
"PER_KM2","NO073",2015,1.7
"PER_KM2","PL",2015,123.6
"PER_KM2","PL1",2015,146.5
"PER_KM2","PL11",2015,137.2
"PER_KM2","PL113",2015,2402.8
"PER_KM2","PL114",2015,174.4
"PER_KM2","PL115",2015,99.3
"PER_KM2","PL116",2015,79.5
"PER_KM2","PL117",2015,89.5
"PER_KM2","PL12",2015,151.3
"PER_KM2","PL127",2015,3471.4
"PER_KM2","PL128",2015,107.6
"PER_KM2","PL129",2015,160.6
"PER_KM2","PL12A",2015,187.4
"PER_KM2","PL12B",2015,65.5
"PER_KM2","PL12C",2015,100.8
"PER_KM2","PL12D",2015,59.5
"PER_KM2","PL12E",2015,65.7
"PER_KM2","PL2",2015,289
"PER_KM2","PL21",2015,221.4
"PER_KM2","PL213",2015,2362.9
"PER_KM2","PL214",2015,175.8
"PER_KM2","PL217",2015,175.8
"PER_KM2","PL218",2015,151.2
"PER_KM2","PL219",2015,127.7
"PER_KM2","PL21A",2015,275.8
"PER_KM2","PL22",2015,372.6
"PER_KM2","PL224",2015,170.5
"PER_KM2","PL225",2015,285.3
"PER_KM2","PL227",2015,472.2
"PER_KM2","PL228",2015,279
"PER_KM2","PL229",2015,541.5
"PER_KM2","PL22A",2015,1969.8
"PER_KM2","PL22B",2015,386.4
"PER_KM2","PL22C",2015,433.8
"PER_KM2","PL3",2015,89.2
"PER_KM2","PL31",2015,85.1
"PER_KM2","PL311",2015,51.1
"PER_KM2","PL312",2015,68
"PER_KM2","PL314",2015,169.2
"PER_KM2","PL315",2015,86.4
"PER_KM2","PL32",2015,118.1
"PER_KM2","PL323",2015,86.9
"PER_KM2","PL324",2015,91.4
"PER_KM2","PL325",2015,175.7
"PER_KM2","PL326",2015,136.6
"PER_KM2","PL33",2015,107.1
"PER_KM2","PL331",2015,152.7
"PER_KM2","PL332",2015,72.7
"PER_KM2","PL34",2015,58.3
"PER_KM2","PL343",2015,98.8
"PER_KM2","PL344",2015,44.6
"PER_KM2","PL345",2015,44
"PER_KM2","PL4",2015,94.3
"PER_KM2","PL41",2015,117
"PER_KM2","PL411",2015,63.8
"PER_KM2","PL414",2015,104
"PER_KM2","PL415",2015,2110.7
"PER_KM2","PL416",2015,115.7
"PER_KM2","PL417",2015,93.1
"PER_KM2","PL418",2015,128.6
"PER_KM2","PL42",2015,77.2
"PER_KM2","PL424",2015,1737.2
"PER_KM2","PL426",2015,82.1
"PER_KM2","PL427",2015,42.4
"PER_KM2","PL428",2015,69
"PER_KM2","PL43",2015,72.9
"PER_KM2","PL431",2015,63.4
"PER_KM2","PL432",2015,80.2
"PER_KM2","PL5",2015,131.4
"PER_KM2","PL51",2015,145
"PER_KM2","PL514",2015,2201.7
"PER_KM2","PL515",2015,101.4
"PER_KM2","PL516",2015,129.7
"PER_KM2","PL517",2015,157.6
"PER_KM2","PL518",2015,90.3
"PER_KM2","PL52",2015,102.5
"PER_KM2","PL523",2015,91.2
"PER_KM2","PL524",2015,111.2
"PER_KM2","PL6",2015,98.8
"PER_KM2","PL61",2015,117.4
"PER_KM2","PL613",2015,269.6
"PER_KM2","PL616",2015,97.2
"PER_KM2","PL617",2015,92.6
"PER_KM2","PL618",2015,57
"PER_KM2","PL619",2015,101.2
"PER_KM2","PL62",2015,61.7
"PER_KM2","PL621",2015,73.6
"PER_KM2","PL622",2015,61.1
"PER_KM2","PL623",2015,48.3
"PER_KM2","PL63",2015,128.6
"PER_KM2","PL633",2015,1848.4
"PER_KM2","PL634",2015,132.3
"PER_KM2","PL636",2015,64.8
"PER_KM2","PL637",2015,55.6
"PER_KM2","PL638",2015,106
"PER_KM2","PL7",2015,125.4
"PER_KM2","PL71",2015,137.2
"PER_KM2","PL711",2015,2394.6
"PER_KM2","PL712",2015,174.3
"PER_KM2","PL713",2015,99.3
"PER_KM2","PL714",2015,79.4
"PER_KM2","PL715",2015,89.6
"PER_KM2","PL72",2015,107
"PER_KM2","PL721",2015,152.2
"PER_KM2","PL722",2015,72.8
"PER_KM2","PL8",2015,85.7
"PER_KM2","PL81",2015,85.2
"PER_KM2","PL811",2015,51.1
"PER_KM2","PL812",2015,68
"PER_KM2","PL814",2015,169.3
"PER_KM2","PL815",2015,86.7
"PER_KM2","PL82",2015,117.7
"PER_KM2","PL821",2015,86.3
"PER_KM2","PL822",2015,91.3
"PER_KM2","PL823",2015,175
"PER_KM2","PL824",2015,136.3
"PER_KM2","PL84",2015,58
"PER_KM2","PL841",2015,98.2
"PER_KM2","PL842",2015,44.5
"PER_KM2","PL843",2015,43.8
"PER_KM2","PL9",2015,150.9
"PER_KM2","PL91",2015,493.9
"PER_KM2","PL911",2015,3430.3
"PER_KM2","PL912",2015,200.6
"PER_KM2","PL913",2015,254
"PER_KM2","PL92",2015,80.3
"PER_KM2","PL921",2015,107.3
"PER_KM2","PL922",2015,65.3
"PER_KM2","PL923",2015,100.3
"PER_KM2","PL924",2015,59.3
"PER_KM2","PL925",2015,69.8
"PER_KM2","PL926",2015,103.2
"PER_KM2","PT",2015,112.3
"PER_KM2","PT1",2015,110.6
"PER_KM2","PT11",2015,169.7
"PER_KM2","PT111",2015,106.9
"PER_KM2","PT112",2015,326.6
"PER_KM2","PT119",2015,288.8
"PER_KM2","PT11A",2015,846.4
"PER_KM2","PT11B",2015,30.7
"PER_KM2","PT11C",2015,231.8
"PER_KM2","PT11D",2015,48.7
"PER_KM2","PT11E",2015,20.1
"PER_KM2","PT15",2015,88.4
"PER_KM2","PT150",2015,88.4
"PER_KM2","PT16",2015,80.2
"PER_KM2","PT16B",2015,161.5
"PER_KM2","PT16D",2015,215.2
"PER_KM2","PT16E",2015,102.2
"PER_KM2","PT16F",2015,118.1
"PER_KM2","PT16G",2015,80.2
"PER_KM2","PT16H",2015,18.2
"PER_KM2","PT16I",2015,71.3
"PER_KM2","PT16J",2015,35.3
"PER_KM2","PT17",2015,932.3
"PER_KM2","PT170",2015,932.3
"PER_KM2","PT18",2015,23.1
"PER_KM2","PT181",2015,18
"PER_KM2","PT184",2015,14.2
"PER_KM2","PT185",2015,56.7
"PER_KM2","PT186",2015,18.3
"PER_KM2","PT187",2015,21.5
"PER_KM2","PT2",2015,106
"PER_KM2","PT20",2015,106
"PER_KM2","PT200",2015,106
"PER_KM2","PT3",2015,321.5
"PER_KM2","PT30",2015,321.5
"PER_KM2","PT300",2015,321.5
"PER_KM2","RO",2015,86.1
"PER_KM2","RO1",2015,73
"PER_KM2","RO11",2015,76.6
"PER_KM2","RO111",2015,77
"PER_KM2","RO112",2015,53.5
"PER_KM2","RO113",2015,106.5
"PER_KM2","RO114",2015,75.1
"PER_KM2","RO115",2015,77.9
"PER_KM2","RO116",2015,57.3
"PER_KM2","RO12",2015,69.4
"PER_KM2","RO121",2015,54.2
"PER_KM2","RO122",2015,103.9
"PER_KM2","RO123",2015,56.2
"PER_KM2","RO124",2015,46.7
"PER_KM2","RO125",2015,82
"PER_KM2","RO126",2015,74.5
"PER_KM2","RO2",2015,85.4
"PER_KM2","RO21",2015,90.4
"PER_KM2","RO211",2015,93.1
"PER_KM2","RO212",2015,81.9
"PER_KM2","RO213",2015,147.6
"PER_KM2","RO214",2015,79
"PER_KM2","RO215",2015,74.8
"PER_KM2","RO216",2015,74.2
"PER_KM2","RO22",2015,79.6
"PER_KM2","RO221",2015,68.6
"PER_KM2","RO222",2015,72.4
"PER_KM2","RO223",2015,102.8
"PER_KM2","RO224",2015,120.6
"PER_KM2","RO225",2015,40.7
"PER_KM2","RO226",2015,70.5
"PER_KM2","RO3",2015,151.4
"PER_KM2","RO31",2015,91
"PER_KM2","RO311",2015,88.8
"PER_KM2","RO312",2015,61.8
"PER_KM2","RO313",2015,128.6
"PER_KM2","RO314",2015,81.4
"PER_KM2","RO315",2015,61.5
"PER_KM2","RO316",2015,160.7
"PER_KM2","RO317",2015,63.5
"PER_KM2","RO32",2015,1299.7
"PER_KM2","RO321",2015,9992.9
"PER_KM2","RO322",2015,278
"PER_KM2","RO4",2015,63.5
"PER_KM2","RO41",2015,70.4
"PER_KM2","RO411",2015,89.3
"PER_KM2","RO412",2015,59.3
"PER_KM2","RO413",2015,53.6
"PER_KM2","RO414",2015,78.2
"PER_KM2","RO415",2015,64.1
"PER_KM2","RO42",2015,57.2
"PER_KM2","RO421",2015,55.9
"PER_KM2","RO422",2015,33.7
"PER_KM2","RO423",2015,57.3
"PER_KM2","RO424",2015,81.5
"PER_KM2","SE",2015,24.1
"PER_KM2","SE1",2015,85.5
"PER_KM2","SE11",2015,339.4
"PER_KM2","SE110",2015,339.4
"PER_KM2","SE12",2015,42.4
"PER_KM2","SE121",2015,42.9
"PER_KM2","SE122",2015,46.4
"PER_KM2","SE123",2015,42.1
"PER_KM2","SE124",2015,34.1
"PER_KM2","SE125",2015,51.4
"PER_KM2","SE2",2015,55.5
"PER_KM2","SE21",2015,25
"PER_KM2","SE211",2015,33.2
"PER_KM2","SE212",2015,22.6
"PER_KM2","SE213",2015,21.2
"PER_KM2","SE214",2015,18.3
"PER_KM2","SE22",2015,104.4
"PER_KM2","SE221",2015,53
"PER_KM2","SE224",2015,118.2
"PER_KM2","SE23",2015,66.8
"PER_KM2","SE231",2015,57.6
"PER_KM2","SE232",2015,68.9
"PER_KM2","SE3",2015,6
"PER_KM2","SE31",2015,13.1
"PER_KM2","SE311",2015,15.7
"PER_KM2","SE312",2015,10
"PER_KM2","SE313",2015,15.5
"PER_KM2","SE32",2015,5.3
"PER_KM2","SE321",2015,11.3
"PER_KM2","SE322",2015,2.6
"PER_KM2","SE33",2015,3.4
"PER_KM2","SE331",2015,4.8
"PER_KM2","SE332",2015,2.6
"PER_KM2","SI",2015,102.4
"PER_KM2","SI0",2015,102.4
"PER_KM2","SI03",2015,88.6
"PER_KM2","SI031",2015,87.7
"PER_KM2","SI032",2015,150.6
"PER_KM2","SI033",2015,68.9
"PER_KM2","SI034",2015,111
"PER_KM2","SI035",2015,119.5
"PER_KM2","SI036",2015,78.8
"PER_KM2","SI037",2015,53.5
"PER_KM2","SI038",2015,36.7
"PER_KM2","SI04",2015,124.3
"PER_KM2","SI041",2015,230.1
"PER_KM2","SI042",2015,96
"PER_KM2","SI043",2015,51
"PER_KM2","SI044",2015,108.3
"PER_KM2","SK",2015,110.6
"PER_KM2","SK0",2015,110.6
"PER_KM2","SK01",2015,306.5
"PER_KM2","SK010",2015,306.5
"PER_KM2","SK02",2015,122.3
"PER_KM2","SK021",2015,134.9
"PER_KM2","SK022",2015,131.2
"PER_KM2","SK023",2015,107.8
"PER_KM2","SK03",2015,82.7
"PER_KM2","SK031",2015,101.4
"PER_KM2","SK032",2015,69.2
"PER_KM2","SK04",2015,102.8
"PER_KM2","SK041",2015,91.4
"PER_KM2","SK042",2015,117.9
"PER_KM2","TR",2015,101.6
"PER_KM2","TR1",2015,2793.9
"PER_KM2","TR10",2015,2793.9
"PER_KM2","TR100",2015,2793.9
"PER_KM2","TR2",2015,78.5
"PER_KM2","TR21",2015,89.4
"PER_KM2","TR211",2015,146.1
"PER_KM2","TR212",2015,66.1
"PER_KM2","TR213",2015,55
"PER_KM2","TR22",2015,70.2
"PER_KM2","TR221",2015,83.1
"PER_KM2","TR222",2015,51.6
"PER_KM2","TR3",2015,113.1
"PER_KM2","TR31",2015,344.7
"PER_KM2","TR310",2015,344.7
"PER_KM2","TR32",2015,90.6
"PER_KM2","TR321",2015,133.5
"PER_KM2","TR322",2015,84.3
"PER_KM2","TR323",2015,70.2
"PER_KM2","TR33",2015,67.2
"PER_KM2","TR331",2015,104.9
"PER_KM2","TR332",2015,49.4
"PER_KM2","TR333",2015,47.7
"PER_KM2","TR334",2015,65.8
"PER_KM2","TR4",2015,152.1
"PER_KM2","TR41",2015,134.6
"PER_KM2","TR411",2015,270.1
"PER_KM2","TR412",2015,59.2
"PER_KM2","TR413",2015,49.1
"PER_KM2","TR42",2015,176.9
"PER_KM2","TR421",2015,484.9
"PER_KM2","TR422",2015,194.9
"PER_KM2","TR423",2015,139.5
"PER_KM2","TR424",2015,34.6
"PER_KM2","TR425",2015,270.9
"PER_KM2","TR5",2015,104.8
"PER_KM2","TR51",2015,212.5
"PER_KM2","TR510",2015,212.5
"PER_KM2","TR52",2015,49.5
"PER_KM2","TR521",2015,54.5
"PER_KM2","TR522",2015,27.3
"PER_KM2","TR6",2015,112.6
"PER_KM2","TR61",2015,81.8
"PER_KM2","TR611",2015,108.8
"PER_KM2","TR612",2015,50.8
"PER_KM2","TR613",2015,37.7
"PER_KM2","TR62",2015,133
"PER_KM2","TR621",2015,156.3
"PER_KM2","TR622",2015,112.1
"PER_KM2","TR63",2015,134.3
"PER_KM2","TR631",2015,262
"PER_KM2","TR632",2015,76.2
"PER_KM2","TR633",2015,163.2
"PER_KM2","TR7",2015,42.8
"PER_KM2","TR71",2015,48.5
"PER_KM2","TR711",2015,59.7
"PER_KM2","TR712",2015,50.9
"PER_KM2","TR713",2015,46.9
"PER_KM2","TR714",2015,53.3
"PER_KM2","TR715",2015,35.3
"PER_KM2","TR72",2015,39.9
"PER_KM2","TR721",2015,78.1
"PER_KM2","TR722",2015,21.7
"PER_KM2","TR723",2015,30.3
"PER_KM2","TR8",2015,61.2
"PER_KM2","TR81",2015,107.6
"PER_KM2","TR811",2015,180.8
"PER_KM2","TR812",2015,57
"PER_KM2","TR813",2015,91.4
"PER_KM2","TR82",2015,28.6
"PER_KM2","TR821",2015,28.2
"PER_KM2","TR822",2015,24.3
"PER_KM2","TR823",2015,35.3
"PER_KM2","TR83",2015,72.5
"PER_KM2","TR831",2015,140.4
"PER_KM2","TR832",2015,59.8
"PER_KM2","TR833",2015,41.1
"PER_KM2","TR834",2015,56.6
"PER_KM2","TR9",2015,73.1
"PER_KM2","TR90",2015,73.1
"PER_KM2","TR901",2015,164.6
"PER_KM2","TR902",2015,122.1
"PER_KM2","TR903",2015,62.7
"PER_KM2","TR904",2015,84
"PER_KM2","TR905",2015,22.9
"PER_KM2","TR906",2015,23.1
"PER_KM2","TRA",2015,31.1
"PER_KM2","TRA1",2015,26.2
"PER_KM2","TRA11",2015,30.1
"PER_KM2","TRA12",2015,19.2
"PER_KM2","TRA13",2015,21.3
"PER_KM2","TRA2",2015,37.8
"PER_KM2","TRA21",2015,47.8
"PER_KM2","TRA22",2015,29.1
"PER_KM2","TRA23",2015,53.6
"PER_KM2","TRA24",2015,20.7
"PER_KM2","TRB",2015,49.2
"PER_KM2","TRB1",2015,47.2
"PER_KM2","TRB11",2015,65.5
"PER_KM2","TRB12",2015,67.6
"PER_KM2","TRB13",2015,32.3
"PER_KM2","TRB14",2015,11.6
"PER_KM2","TRB2",2015,51
"PER_KM2","TRB21",2015,56.5
"PER_KM2","TRB22",2015,50.9
