"City","Time","Average_Temp","Min_Temp","Max_Temp","Humidity","Wind_Speed","Rain"
"Barcelona",2019-10-13 12:00:00,24.9,23.6,24.9,60,4.3,0.1
"Barcelona",2019-10-13 15:00:00,23.8,22.8,23.8,68,4.3,0
"Barcelona",2019-10-13 18:00:00,21.5,20.8,21.5,77,2.9,0
"Barcelona",2019-10-13 21:00:00,20.3,20,20.3,81,2.7,0
"Barcelona",2019-10-14 00:00:00,20.5,20.5,20.5,77,1.5,0
"Barcelona",2019-10-14 03:00:00,19.7,19.7,19.7,79,2,0
"Barcelona",2019-10-14 06:00:00,18.9,18.9,18.9,81,1.8,0
"Barcelona",2019-10-14 09:00:00,22,22,22,69,2.7,0
"Barcelona",2019-10-14 12:00:00,24.1,24.1,24.1,60,2.8,0
"Barcelona",2019-10-14 15:00:00,23.6,23.6,23.6,63,2.8,0.5
"Barcelona",2019-10-14 18:00:00,20.7,20.7,20.7,58,1.1,3.2
"Barcelona",2019-10-14 21:00:00,19.5,19.5,19.5,71,2.7,0
"Barcelona",2019-10-15 00:00:00,18.6,18.6,18.6,56,5.2,0.9
"Barcelona",2019-10-15 03:00:00,15.4,15.4,15.4,53,5.6,0
"Barcelona",2019-10-15 06:00:00,14.7,14.7,14.7,50,5.7,0
"Barcelona",2019-10-15 09:00:00,16.6,16.6,16.6,45,4.2,0
"Barcelona",2019-10-15 12:00:00,19.4,19.4,19.4,39,1.5,0
"Barcelona",2019-10-15 15:00:00,19.1,19.1,19.1,48,4.5,0
"Barcelona",2019-10-15 18:00:00,17.1,17.1,17.1,53,3.9,0
"Barcelona",2019-10-15 21:00:00,16.7,16.7,16.7,54,2.6,0
"Barcelona",2019-10-16 00:00:00,16,16,16,58,1.3,0
"Barcelona",2019-10-16 03:00:00,15.2,15.2,15.2,61,1.5,0
"Barcelona",2019-10-16 06:00:00,15,15,15,59,1.6,0
"Barcelona",2019-10-16 09:00:00,17.9,17.9,17.9,45,2.5,0
"Barcelona",2019-10-16 12:00:00,21.2,21.2,21.2,36,4.8,0
"Barcelona",2019-10-16 15:00:00,22.1,22.1,22.1,33,3,0
"Barcelona",2019-10-16 18:00:00,20.2,20.2,20.2,39,3.4,0
"Barcelona",2019-10-16 21:00:00,18.6,18.6,18.6,47,1.6,0
"Barcelona",2019-10-17 00:00:00,17.4,17.4,17.4,44,1,0
"Barcelona",2019-10-17 03:00:00,16.4,16.4,16.4,41,1.6,0
"Barcelona",2019-10-17 06:00:00,15.7,15.7,15.7,42,1.8,0
"Barcelona",2019-10-17 09:00:00,18.8,18.8,18.8,53,1.1,0
"Barcelona",2019-10-17 12:00:00,22.3,22.3,22.3,52,4.1,0
"Barcelona",2019-10-17 15:00:00,22.2,22.2,22.2,48,4.6,0
"Barcelona",2019-10-17 18:00:00,20.2,20.2,20.2,56,3.1,0
"Barcelona",2019-10-17 21:00:00,19.3,19.3,19.3,60,1.4,0
"Barcelona",2019-10-18 00:00:00,18.8,18.8,18.8,57,0.5,0
"Barcelona",2019-10-18 03:00:00,18.1,18.1,18.1,57,0.5,0
"Barcelona",2019-10-18 06:00:00,17.8,17.8,17.8,57,0.9,0
"Barcelona",2019-10-18 09:00:00,19.6,19.6,19.6,51,1.2,0
"Benalmadena",2019-10-13 12:00:00,25,24.2,25,58,2.9,0
"Benalmadena",2019-10-13 15:00:00,25.1,24.5,25.1,56,3.3,0
"Benalmadena",2019-10-13 18:00:00,21.5,21,21.5,72,1.7,0
"Benalmadena",2019-10-13 21:00:00,20.7,20.5,20.7,69,1.4,0
"Benalmadena",2019-10-14 00:00:00,20.6,20.6,20.6,68,1.4,0
"Benalmadena",2019-10-14 03:00:00,19.5,19.5,19.5,84,2.8,0.2
"Benalmadena",2019-10-14 06:00:00,18.4,18.4,18.4,80,3.6,0.5
"Benalmadena",2019-10-14 09:00:00,18.4,18.4,18.4,83,2.3,0.8
"Benalmadena",2019-10-14 12:00:00,23.2,23.2,23.2,47,4.2,0.1
"Benalmadena",2019-10-14 15:00:00,22.8,22.8,22.8,48,4.1,0.2
"Benalmadena",2019-10-14 18:00:00,19.2,19.2,19.2,51,3.3,0
"Benalmadena",2019-10-14 21:00:00,17,17,17,62,2.9,0
"Benalmadena",2019-10-15 00:00:00,16.8,16.8,16.8,73,1.9,0
"Benalmadena",2019-10-15 03:00:00,15.9,15.9,15.9,71,2.3,0
"Benalmadena",2019-10-15 06:00:00,14.7,14.7,14.7,58,2.7,0
"Benalmadena",2019-10-15 09:00:00,19,19,19,34,0.2,0
"Benalmadena",2019-10-15 12:00:00,20.4,20.4,20.4,34,3.2,0
"Benalmadena",2019-10-15 15:00:00,20.9,20.9,20.9,32,3.1,0
"Benalmadena",2019-10-15 18:00:00,18.3,18.3,18.3,44,0.4,0
"Benalmadena",2019-10-15 21:00:00,17.4,17.4,17.4,34,2.5,0
"Benalmadena",2019-10-16 00:00:00,16.7,16.7,16.7,34,1.8,0
"Benalmadena",2019-10-16 03:00:00,16,16,16,34,1.6,0
"Benalmadena",2019-10-16 06:00:00,15.5,15.5,15.5,35,1.7,0
"Benalmadena",2019-10-16 09:00:00,19.5,19.5,19.5,31,1.3,0
"Benalmadena",2019-10-16 12:00:00,20.9,20.9,20.9,39,3.1,0
"Benalmadena",2019-10-16 15:00:00,21,21,21,40,1.7,0
"Benalmadena",2019-10-16 18:00:00,18,18,18,47,0.1,0
"Benalmadena",2019-10-16 21:00:00,17,17,17,52,0.8,0
"Benalmadena",2019-10-17 00:00:00,16.8,16.8,16.8,46,0.8,0
"Benalmadena",2019-10-17 03:00:00,16.4,16.4,16.4,48,1.6,0
"Benalmadena",2019-10-17 06:00:00,16,16,16,46,1,0
"Benalmadena",2019-10-17 09:00:00,20.4,20.4,20.4,36,0.9,0
"Benalmadena",2019-10-17 12:00:00,22.3,22.3,22.3,36,2.4,0
"Benalmadena",2019-10-17 15:00:00,22.4,22.4,22.4,38,2,0
"Benalmadena",2019-10-17 18:00:00,18.8,18.8,18.8,55,0.9,0
"Benalmadena",2019-10-17 21:00:00,18.4,18.4,18.4,49,0.5,0
"Benalmadena",2019-10-18 00:00:00,18.1,18.1,18.1,39,1.2,0
"Benalmadena",2019-10-18 03:00:00,17.6,17.6,17.6,38,0.6,0
"Benalmadena",2019-10-18 06:00:00,17.2,17.2,17.2,41,0.9,0
"Benalmadena",2019-10-18 09:00:00,21.4,21.4,21.4,34,1.1,0
"Benidorm",2019-10-13 12:00:00,25.5,24.6,25.5,47,3.6,0
"Benidorm",2019-10-13 15:00:00,25.1,24.4,25.1,55,3.6,0
"Benidorm",2019-10-13 18:00:00,21.1,20.6,21.1,77,1.9,0
"Benidorm",2019-10-13 21:00:00,19.7,19.5,19.7,79,0.3,0
"Benidorm",2019-10-14 00:00:00,18.6,18.6,18.6,73,1.2,0
"Benidorm",2019-10-14 03:00:00,18,18,18,71,1.6,0
"Benidorm",2019-10-14 06:00:00,17.9,17.9,17.9,61,2.1,0
"Benidorm",2019-10-14 09:00:00,21.9,21.9,21.9,49,2.7,0.8
"Benidorm",2019-10-14 12:00:00,23.2,23.2,23.2,47,0.8,3
"Benidorm",2019-10-14 15:00:00,22.9,22.9,22.9,54,4.8,0
"Benidorm",2019-10-14 18:00:00,19.9,19.9,19.9,77,0.8,1.1
"Benidorm",2019-10-14 21:00:00,19,19,19,44,11.3,0.6
"Benidorm",2019-10-15 00:00:00,15.4,15.4,15.4,57,8.2,0
"Benidorm",2019-10-15 03:00:00,14.1,14.1,14.1,50,7.1,0
"Benidorm",2019-10-15 06:00:00,12.1,12.1,12.1,63,4.9,0
"Benidorm",2019-10-15 09:00:00,15.8,15.8,15.8,43,4.7,0
"Benidorm",2019-10-15 12:00:00,19,19,19,27,3.7,0
"Benidorm",2019-10-15 15:00:00,20.1,20.1,20.1,19,2,0
"Benidorm",2019-10-15 18:00:00,16.6,16.6,16.6,37,1.1,0
"Benidorm",2019-10-15 21:00:00,15.3,15.3,15.3,51,1.4,0
"Benidorm",2019-10-16 00:00:00,13.9,13.9,13.9,60,0.8,0
"Benidorm",2019-10-16 03:00:00,13.2,13.2,13.2,58,0.7,0
"Benidorm",2019-10-16 06:00:00,12.7,12.7,12.7,55,0.4,0
"Benidorm",2019-10-16 09:00:00,17.5,17.5,17.5,41,1.7,0
"Benidorm",2019-10-16 12:00:00,20.1,20.1,20.1,31,2.5,0
"Benidorm",2019-10-16 15:00:00,20.4,20.4,20.4,39,4.9,0
"Benidorm",2019-10-16 18:00:00,16.9,16.9,16.9,61,1.9,0
"Benidorm",2019-10-16 21:00:00,15.4,15.4,15.4,66,1.1,0
"Benidorm",2019-10-17 00:00:00,14.5,14.5,14.5,66,1.1,0
"Benidorm",2019-10-17 03:00:00,13.9,13.9,13.9,64,1.1,0
"Benidorm",2019-10-17 06:00:00,13.6,13.6,13.6,58,1.1,0
"Benidorm",2019-10-17 09:00:00,19.6,19.6,19.6,37,0.7,0
"Benidorm",2019-10-17 12:00:00,21.9,21.9,21.9,34,2.8,0
"Benidorm",2019-10-17 15:00:00,22.2,22.2,22.2,39,3.6,0
"Benidorm",2019-10-17 18:00:00,18,18,18,63,1.5,0
"Benidorm",2019-10-17 21:00:00,16.7,16.7,16.7,66,0.7,0
"Benidorm",2019-10-18 00:00:00,16.9,16.9,16.9,57,0.7,0
"Benidorm",2019-10-18 03:00:00,15.9,15.9,15.9,58,0.5,0
"Benidorm",2019-10-18 06:00:00,14.9,14.9,14.9,51,0.1,0
"Benidorm",2019-10-18 09:00:00,20.9,20.9,20.9,33,0.7,0
"Bordeaux",2019-10-13 12:00:00,26.1,25.6,26.1,47,8.2,0
"Bordeaux",2019-10-13 15:00:00,26,25.6,26,45,6,0
"Bordeaux",2019-10-13 18:00:00,18.7,18.4,18.7,81,2.5,0
"Bordeaux",2019-10-13 21:00:00,17.1,16.9,17.1,86,2.3,0
"Bordeaux",2019-10-14 00:00:00,18.2,18.2,18.2,85,3.7,0
"Bordeaux",2019-10-14 03:00:00,17.8,17.8,17.8,85,4.4,0
"Bordeaux",2019-10-14 06:00:00,18.3,18.3,18.3,77,5.4,0
"Bordeaux",2019-10-14 09:00:00,20.6,20.6,20.6,59,6.3,0.6
"Bordeaux",2019-10-14 12:00:00,19.1,19.1,19.1,71,6.8,1.2
"Bordeaux",2019-10-14 15:00:00,16.6,16.6,16.6,83,6.4,1.2
"Bordeaux",2019-10-14 18:00:00,14.6,14.6,14.6,82,2.9,0.6
"Bordeaux",2019-10-14 21:00:00,14.4,14.4,14.4,82,2.8,0.2
"Bordeaux",2019-10-15 00:00:00,13.4,13.4,13.4,87,4.4,2
"Bordeaux",2019-10-15 03:00:00,13.3,13.3,13.3,81,4,2.2
"Bordeaux",2019-10-15 06:00:00,12,12,12,80,3.5,0.4
"Bordeaux",2019-10-15 09:00:00,15.4,15.4,15.4,68,4.4,0.4
"Bordeaux",2019-10-15 12:00:00,16.8,16.8,16.8,63,6.2,0.8
"Bordeaux",2019-10-15 15:00:00,17,17,17,63,5,0.6
"Bordeaux",2019-10-15 18:00:00,14.6,14.6,14.6,78,2.6,0.4
"Bordeaux",2019-10-15 21:00:00,13,13,13,86,1.9,0.2
"Bordeaux",2019-10-16 00:00:00,12.4,12.4,12.4,86,3.1,0
"Bordeaux",2019-10-16 03:00:00,10.8,10.8,10.8,79,3,0
"Bordeaux",2019-10-16 06:00:00,10.9,10.9,10.9,66,3.8,0
"Bordeaux",2019-10-16 09:00:00,13.8,13.8,13.8,59,4.2,0
"Bordeaux",2019-10-16 12:00:00,17.2,17.2,17.2,55,4.3,0
"Bordeaux",2019-10-16 15:00:00,17.5,17.5,17.5,62,3.3,0
"Bordeaux",2019-10-16 18:00:00,15.8,15.8,15.8,73,1.4,0
"Bordeaux",2019-10-16 21:00:00,15.4,15.4,15.4,73,1.3,0
"Bordeaux",2019-10-17 00:00:00,13.7,13.7,13.7,71,3.1,0.6
"Bordeaux",2019-10-17 03:00:00,14.5,14.5,14.5,73,1.3,0.9
"Bordeaux",2019-10-17 06:00:00,14.2,14.2,14.2,78,2.2,0.6
"Bordeaux",2019-10-17 09:00:00,16.7,16.7,16.7,91,3.6,1.3
"Bordeaux",2019-10-17 12:00:00,17.2,17.2,17.2,88,2,2.2
"Bordeaux",2019-10-17 15:00:00,18.5,18.5,18.5,80,1.8,2.6
"Bordeaux",2019-10-17 18:00:00,15.8,15.8,15.8,84,0.9,0.4
"Bordeaux",2019-10-17 21:00:00,14.9,14.9,14.9,84,1.1,0
"Bordeaux",2019-10-18 00:00:00,13.9,13.9,13.9,93,1.2,0.5
"Bordeaux",2019-10-18 03:00:00,14.1,14.1,14.1,93,1,0.4
"Bordeaux",2019-10-18 06:00:00,13.3,13.3,13.3,94,0.7,0.2
"Bordeaux",2019-10-18 09:00:00,15.5,15.5,15.5,86,0.9,0.3
"Brasov",2019-10-13 12:00:00,21.2,21,21.2,30,1.4,0
"Brasov",2019-10-13 15:00:00,15.7,15.6,15.7,47,1.1,0
"Brasov",2019-10-13 18:00:00,11.1,11,11.1,57,0.7,0
"Brasov",2019-10-13 21:00:00,9.4,9.4,9.4,61,1,0
"Brasov",2019-10-14 00:00:00,8.3,8.3,8.3,64,0.7,0
"Brasov",2019-10-14 03:00:00,7.6,7.6,7.6,68,1,0
"Brasov",2019-10-14 06:00:00,10.8,10.8,10.8,58,1,0
"Brasov",2019-10-14 09:00:00,19.9,19.9,19.9,35,0.4,0
"Brasov",2019-10-14 12:00:00,23.2,23.2,23.2,26,1.1,0
"Brasov",2019-10-14 15:00:00,17.1,17.1,17.1,41,0.7,0
"Brasov",2019-10-14 18:00:00,12.3,12.3,12.3,50,0.8,0
"Brasov",2019-10-14 21:00:00,10.5,10.5,10.5,58,1.1,0
"Brasov",2019-10-15 00:00:00,9.3,9.3,9.3,67,1.1,0
"Brasov",2019-10-15 03:00:00,8.6,8.6,8.6,74,1,0
"Brasov",2019-10-15 06:00:00,11.5,11.5,11.5,66,1.1,0
"Brasov",2019-10-15 09:00:00,20.3,20.3,20.3,40,0.8,0
"Brasov",2019-10-15 12:00:00,23.7,23.7,23.7,26,1,0
"Brasov",2019-10-15 15:00:00,18,18,18,42,0.7,0
"Brasov",2019-10-15 18:00:00,13,13,13,59,1.4,0
"Brasov",2019-10-15 21:00:00,10.6,10.6,10.6,78,1.3,0
"Brasov",2019-10-16 00:00:00,9.4,9.4,9.4,83,0.9,0
"Brasov",2019-10-16 03:00:00,8.6,8.6,8.6,83,0.9,0
"Brasov",2019-10-16 06:00:00,11.8,11.8,11.8,68,0.9,0
"Brasov",2019-10-16 09:00:00,20.3,20.3,20.3,41,0.8,0
"Brasov",2019-10-16 12:00:00,22.7,22.7,22.7,34,2.2,0
"Brasov",2019-10-16 15:00:00,18.1,18.1,18.1,49,1.6,0
"Brasov",2019-10-16 18:00:00,12.6,12.6,12.6,72,0.2,0
"Brasov",2019-10-16 21:00:00,10.9,10.9,10.9,76,0.7,0
"Brasov",2019-10-17 00:00:00,9.6,9.6,9.6,80,0.7,0
"Brasov",2019-10-17 03:00:00,8.6,8.6,8.6,83,0.7,0
"Brasov",2019-10-17 06:00:00,11.4,11.4,11.4,72,0.9,0
"Brasov",2019-10-17 09:00:00,19.8,19.8,19.8,44,0.2,0
"Brasov",2019-10-17 12:00:00,22.9,22.9,22.9,32,0.9,0
"Brasov",2019-10-17 15:00:00,17.6,17.6,17.6,46,1.5,0
"Brasov",2019-10-17 18:00:00,12.3,12.3,12.3,62,0.2,0
"Brasov",2019-10-17 21:00:00,10.8,10.8,10.8,68,0.9,0
"Brasov",2019-10-18 00:00:00,9.5,9.5,9.5,78,0.9,0
"Brasov",2019-10-18 03:00:00,8.7,8.7,8.7,82,0.9,0
"Brasov",2019-10-18 06:00:00,11.5,11.5,11.5,70,0.9,0
"Brasov",2019-10-18 09:00:00,19.7,19.7,19.7,44,0.6,0
"Bratislava",2019-10-13 12:00:00,17.7,17.7,19.2,61,3.5,0
"Bratislava",2019-10-13 15:00:00,17.4,17.4,18.5,66,2.6,0
"Bratislava",2019-10-13 18:00:00,14.3,14.3,15,76,3.6,0
"Bratislava",2019-10-13 21:00:00,13.8,13.8,14.2,79,3.8,0
"Bratislava",2019-10-14 00:00:00,12.4,12.4,12.4,89,3.2,0
"Bratislava",2019-10-14 03:00:00,11.8,11.8,11.8,92,2.3,0
"Bratislava",2019-10-14 06:00:00,11.6,11.6,11.6,90,2.4,0
"Bratislava",2019-10-14 09:00:00,17.4,17.4,17.4,65,3.1,0
"Bratislava",2019-10-14 12:00:00,20.7,20.7,20.7,57,4.3,0
"Bratislava",2019-10-14 15:00:00,19.9,19.9,19.9,63,3.3,0
"Bratislava",2019-10-14 18:00:00,17.2,17.2,17.2,68,5,0
"Bratislava",2019-10-14 21:00:00,16.7,16.7,16.7,68,7,0
"Bratislava",2019-10-15 00:00:00,16.2,16.2,16.2,68,7.5,0
"Bratislava",2019-10-15 03:00:00,15.2,15.2,15.2,70,7.6,0
"Bratislava",2019-10-15 06:00:00,14.4,14.4,14.4,74,6.7,0
"Bratislava",2019-10-15 09:00:00,18.3,18.3,18.3,65,8.2,0
"Bratislava",2019-10-15 12:00:00,21.9,21.9,21.9,54,9.5,0
"Bratislava",2019-10-15 15:00:00,21.1,21.1,21.1,56,8.2,0
"Bratislava",2019-10-15 18:00:00,18.5,18.5,18.5,65,6.7,0
"Bratislava",2019-10-15 21:00:00,15.9,15.9,15.9,78,3.8,0
"Bratislava",2019-10-16 00:00:00,15.1,15.1,15.1,76,3.7,0
"Bratislava",2019-10-16 03:00:00,14.4,14.4,14.4,66,5.3,0
"Bratislava",2019-10-16 06:00:00,13.5,13.5,13.5,66,5.2,0
"Bratislava",2019-10-16 09:00:00,13.6,13.6,13.6,63,1.5,0
"Bratislava",2019-10-16 12:00:00,13.5,13.5,13.5,61,1,0
"Bratislava",2019-10-16 15:00:00,13.5,13.5,13.5,62,1.4,0
"Bratislava",2019-10-16 18:00:00,10.2,10.2,10.2,67,1.1,0
"Bratislava",2019-10-16 21:00:00,9.9,9.9,9.9,63,1,0
"Bratislava",2019-10-17 00:00:00,9.5,9.5,9.5,62,1.2,0
"Bratislava",2019-10-17 03:00:00,8.5,8.5,8.5,67,0.6,0
"Bratislava",2019-10-17 06:00:00,8.6,8.6,8.6,69,0.2,0
"Bratislava",2019-10-17 09:00:00,15.2,15.2,15.2,52,0.2,0
"Bratislava",2019-10-17 12:00:00,18.6,18.6,18.6,50,2,0
"Bratislava",2019-10-17 15:00:00,17.1,17.1,17.1,64,1.7,0
"Bratislava",2019-10-17 18:00:00,13.5,13.5,13.5,72,2.4,0
"Bratislava",2019-10-17 21:00:00,13.1,13.1,13.1,74,2.5,0
"Bratislava",2019-10-18 00:00:00,12.4,12.4,12.4,78,2.6,0
"Bratislava",2019-10-18 03:00:00,10.9,10.9,10.9,86,1,0
"Bratislava",2019-10-18 06:00:00,11,11,11,88,0.8,0
"Bratislava",2019-10-18 09:00:00,15.5,15.5,15.5,70,0.4,0
"Bucharest",2019-10-13 12:00:00,26.2,24.6,26.2,33,2.1,0
"Bucharest",2019-10-13 15:00:00,24.4,23.3,24.4,38,1.1,0
"Bucharest",2019-10-13 18:00:00,21.6,20.8,21.6,45,0.2,0
"Bucharest",2019-10-13 21:00:00,19.3,18.9,19.3,52,0.1,0
"Bucharest",2019-10-14 00:00:00,17.6,17.6,17.6,56,1.2,0
"Bucharest",2019-10-14 03:00:00,16.5,16.5,16.5,59,0.8,0
"Bucharest",2019-10-14 06:00:00,17.3,17.3,17.3,54,0.8,0
"Bucharest",2019-10-14 09:00:00,21.7,21.7,21.7,39,1.1,0
"Bucharest",2019-10-14 12:00:00,24.7,24.7,24.7,32,1.2,0
"Bucharest",2019-10-14 15:00:00,23.6,23.6,23.6,34,1.5,0
"Bucharest",2019-10-14 18:00:00,20.9,20.9,20.9,34,1.7,0
"Bucharest",2019-10-14 21:00:00,18.2,18.2,18.2,42,2,0
"Bucharest",2019-10-15 00:00:00,16.5,16.5,16.5,59,2.3,0
"Bucharest",2019-10-15 03:00:00,15.1,15.1,15.1,72,2.1,0
"Bucharest",2019-10-15 06:00:00,15.5,15.5,15.5,70,2.3,0
"Bucharest",2019-10-15 09:00:00,20.2,20.2,20.2,45,2.4,0
"Bucharest",2019-10-15 12:00:00,23.8,23.8,23.8,30,2.3,0
"Bucharest",2019-10-15 15:00:00,22.9,22.9,22.9,32,2,0
"Bucharest",2019-10-15 18:00:00,20,20,20,39,2.8,0
"Bucharest",2019-10-15 21:00:00,17.3,17.3,17.3,59,2.8,0
"Bucharest",2019-10-16 00:00:00,15.6,15.6,15.6,72,2.8,0
"Bucharest",2019-10-16 03:00:00,14.7,14.7,14.7,76,2.3,0
"Bucharest",2019-10-16 06:00:00,15.2,15.2,15.2,71,1.7,0
"Bucharest",2019-10-16 09:00:00,20.1,20.1,20.1,48,1.2,0
"Bucharest",2019-10-16 12:00:00,23.6,23.6,23.6,36,1.2,0
"Bucharest",2019-10-16 15:00:00,22.9,22.9,22.9,38,1.2,0
"Bucharest",2019-10-16 18:00:00,20.2,20.2,20.2,44,1.6,0
"Bucharest",2019-10-16 21:00:00,18.2,18.2,18.2,49,2.2,0
"Bucharest",2019-10-17 00:00:00,16.7,16.7,16.7,56,2.1,0
"Bucharest",2019-10-17 03:00:00,15.7,15.7,15.7,60,2,0
"Bucharest",2019-10-17 06:00:00,16.1,16.1,16.1,60,1.8,0
"Bucharest",2019-10-17 09:00:00,20.5,20.5,20.5,44,2,0
"Bucharest",2019-10-17 12:00:00,23.5,23.5,23.5,34,1.4,0
"Bucharest",2019-10-17 15:00:00,22.5,22.5,22.5,36,1,0
"Bucharest",2019-10-17 18:00:00,20.1,20.1,20.1,40,1.5,0
"Bucharest",2019-10-17 21:00:00,18.4,18.4,18.4,45,1.7,0
"Bucharest",2019-10-18 00:00:00,16.8,16.8,16.8,53,1.3,0
"Bucharest",2019-10-18 03:00:00,16,16,16,57,1.5,0
"Bucharest",2019-10-18 06:00:00,16.6,16.6,16.6,55,1.7,0
"Bucharest",2019-10-18 09:00:00,20.9,20.9,20.9,41,2.2,0
"Budapest",2019-10-13 12:00:00,22,20.5,22,49,3,0
"Budapest",2019-10-13 15:00:00,21.7,20.5,21.7,52,2.1,0
"Budapest",2019-10-13 18:00:00,18.8,18,18.8,63,1.1,0
"Budapest",2019-10-13 21:00:00,16.9,16.5,16.9,66,1.2,0
"Budapest",2019-10-14 00:00:00,15.4,15.4,15.4,66,1.4,0
"Budapest",2019-10-14 03:00:00,14.5,14.5,14.5,69,1.7,0
"Budapest",2019-10-14 06:00:00,14.5,14.5,14.5,66,1.9,0
"Budapest",2019-10-14 09:00:00,17.5,17.5,17.5,57,2,0
"Budapest",2019-10-14 12:00:00,21.2,21.2,21.2,47,2.7,0
"Budapest",2019-10-14 15:00:00,21.4,21.4,21.4,47,3.1,0
"Budapest",2019-10-14 18:00:00,18.6,18.6,18.6,54,2.4,0
"Budapest",2019-10-14 21:00:00,17,17,17,60,2,0
"Budapest",2019-10-15 00:00:00,15.8,15.8,15.8,64,2.1,0
"Budapest",2019-10-15 03:00:00,14.8,14.8,14.8,67,1.9,0
"Budapest",2019-10-15 06:00:00,14.6,14.6,14.6,68,2.1,0
"Budapest",2019-10-15 09:00:00,17.9,17.9,17.9,56,2.5,0
"Budapest",2019-10-15 12:00:00,23.1,23.1,23.1,40,4,0
"Budapest",2019-10-15 15:00:00,22.8,22.8,22.8,38,3.9,0
"Budapest",2019-10-15 18:00:00,19.6,19.6,19.6,46,3.7,0
"Budapest",2019-10-15 21:00:00,18.1,18.1,18.1,51,3.4,0
"Budapest",2019-10-16 00:00:00,16.6,16.6,16.6,63,3,0
"Budapest",2019-10-16 03:00:00,15.8,15.8,15.8,71,3.7,0
"Budapest",2019-10-16 06:00:00,15.2,15.2,15.2,68,3.5,0
"Budapest",2019-10-16 09:00:00,17.8,17.8,17.8,54,4.4,0
"Budapest",2019-10-16 12:00:00,19.3,19.3,19.3,47,3.4,0
"Budapest",2019-10-16 15:00:00,18.4,18.4,18.4,42,2.8,0
"Budapest",2019-10-16 18:00:00,16.5,16.5,16.5,43,1.5,0
"Budapest",2019-10-16 21:00:00,15.1,15.1,15.1,46,2.1,0
"Budapest",2019-10-17 00:00:00,14.2,14.2,14.2,46,1.7,0
"Budapest",2019-10-17 03:00:00,13.8,13.8,13.8,46,1.5,0
"Budapest",2019-10-17 06:00:00,14.1,14.1,14.1,45,1.4,0
"Budapest",2019-10-17 09:00:00,18.5,18.5,18.5,37,0.3,0
"Budapest",2019-10-17 12:00:00,21.6,21.6,21.6,36,0.4,0
"Budapest",2019-10-17 15:00:00,21,21,21,39,0.9,0
"Budapest",2019-10-17 18:00:00,18.8,18.8,18.8,43,0.6,0
"Budapest",2019-10-17 21:00:00,17.5,17.5,17.5,48,0.7,0
"Budapest",2019-10-18 00:00:00,16.4,16.4,16.4,53,0.6,0
"Budapest",2019-10-18 03:00:00,15.5,15.5,15.5,58,0.9,0
"Budapest",2019-10-18 06:00:00,15.3,15.3,15.3,59,0.9,0
"Budapest",2019-10-18 09:00:00,18.7,18.7,18.7,50,1.3,0
"Cluj-Napoca",2019-10-13 12:00:00,19.6,19.6,19.8,37,2.7,0
"Cluj-Napoca",2019-10-13 15:00:00,16.2,16.2,16.4,48,2.2,0
"Cluj-Napoca",2019-10-13 18:00:00,12.5,12.5,12.6,54,1.6,0
"Cluj-Napoca",2019-10-13 21:00:00,11.2,11.2,11.3,58,1.4,0
"Cluj-Napoca",2019-10-14 00:00:00,10.2,10.2,10.2,62,1.6,0
"Cluj-Napoca",2019-10-14 03:00:00,9.1,9.1,9.1,65,1.7,0
"Cluj-Napoca",2019-10-14 06:00:00,10.4,10.4,10.4,65,1.8,0
"Cluj-Napoca",2019-10-14 09:00:00,17.4,17.4,17.4,45,2.6,0
"Cluj-Napoca",2019-10-14 12:00:00,21.3,21.3,21.3,36,2.2,0
"Cluj-Napoca",2019-10-14 15:00:00,18,18,18,47,1.7,0
"Cluj-Napoca",2019-10-14 18:00:00,13.7,13.7,13.7,55,1.3,0
"Cluj-Napoca",2019-10-14 21:00:00,12.9,12.9,12.9,59,1.6,0
"Cluj-Napoca",2019-10-15 00:00:00,11.7,11.7,11.7,61,1.6,0
"Cluj-Napoca",2019-10-15 03:00:00,11,11,11,63,1.8,0
"Cluj-Napoca",2019-10-15 06:00:00,11.7,11.7,11.7,63,1.9,0
"Cluj-Napoca",2019-10-15 09:00:00,18.6,18.6,18.6,44,3.2,0
"Cluj-Napoca",2019-10-15 12:00:00,22.5,22.5,22.5,36,3.1,0
"Cluj-Napoca",2019-10-15 15:00:00,18.9,18.9,18.9,48,2.2,0
"Cluj-Napoca",2019-10-15 18:00:00,14.4,14.4,14.4,58,1.5,0
"Cluj-Napoca",2019-10-15 21:00:00,12.9,12.9,12.9,62,1.5,0
"Cluj-Napoca",2019-10-16 00:00:00,11.5,11.5,11.5,65,1.1,0
"Cluj-Napoca",2019-10-16 03:00:00,10.8,10.8,10.8,66,1.4,0
"Cluj-Napoca",2019-10-16 06:00:00,12.2,12.2,12.2,65,1.4,0
"Cluj-Napoca",2019-10-16 09:00:00,19.3,19.3,19.3,45,1.8,0
"Cluj-Napoca",2019-10-16 12:00:00,22.8,22.8,22.8,37,1.1,0
"Cluj-Napoca",2019-10-16 15:00:00,19,19,19,47,0.5,0
"Cluj-Napoca",2019-10-16 18:00:00,14.7,14.7,14.7,58,0.7,0
"Cluj-Napoca",2019-10-16 21:00:00,12.9,12.9,12.9,66,0.9,0
"Cluj-Napoca",2019-10-17 00:00:00,12,12,12,72,0.9,0
"Cluj-Napoca",2019-10-17 03:00:00,11,11,11,77,0.6,0
